work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,company_location,company_size
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,2,2,141,185000,84,77,1
2,2,2,141,88000,84,77,1
2,2,2,141,145000,84,77,1
2,2,2,141,119000,84,77,1
2,2,2,211,119808,12,11,1
2,2,2,211,62400,12,11,1
2,3,2,211,180000,84,77,1
2,3,2,211,150000,84,77,1
2,2,2,71,36000,84,77,1
2,2,2,71,36000,84,77,1
2,2,2,228,155400,84,77,1
2,2,2,228,103600,84,77,1
2,3,2,194,331640,84,77,1
2,3,2,194,283780,84,77,1
2,0,2,168,158688,84,77,1
2,0,2,168,74652,84,77,1
2,1,2,26,180000,84,77,1
2,1,2,26,150000,84,77,1
2,3,2,168,152152,84,77,1
2,3,2,168,92144,84,77,1
2,2,2,168,128544,84,77,1
2,2,2,168,74984,84,77,1
2,2,2,38,264220,84,77,1
2,2,2,38,100000,84,77,1
2,0,2,84,140000,12,11,1
2,0,2,84,140000,12,11,1
2,2,2,84,126500,84,77,1
2,2,2,84,86500,84,77,1
2,3,2,97,160000,84,77,1
2,3,2,97,130000,84,77,1
2,0,3,84,179000,84,77,1
2,0,3,84,112000,84,77,1
2,3,2,276,180000,84,77,1
2,3,2,276,122400,84,77,1
2,3,2,168,190000,84,77,1
2,3,2,168,152000,84,77,1
2,3,2,35,251600,84,77,1
2,3,2,35,120100,84,77,1
2,3,2,97,247300,84,77,1
2,3,2,97,139800,84,77,1
2,3,2,97,120000,84,77,1
2,3,2,97,105000,84,77,1
2,3,2,97,225000,84,77,1
2,3,2,97,115000,84,77,1
2,3,2,97,265000,84,77,1
2,3,2,97,200000,84,77,1
2,2,2,97,143500,84,77,1
2,2,2,97,103500,84,77,1
2,3,2,266,240000,84,77,1
2,3,2,266,175000,84,77,1
2,3,2,241,180000,84,77,1
2,3,2,241,144000,84,77,1
2,3,2,266,163000,84,77,1
2,3,2,266,154000,84,77,1
2,3,2,264,223500,84,77,1
2,3,2,264,94200,84,77,1
2,2,2,38,58106,31,29,1
2,2,2,38,46155,31,29,1
2,3,2,266,252000,84,77,1
2,3,2,266,168000,84,77,1
2,3,2,266,252000,84,77,1
2,3,2,266,168000,84,77,1
2,3,2,168,250000,84,77,1
2,3,2,168,160000,84,77,1
2,3,2,266,207000,84,77,1
2,3,2,266,138000,84,77,1
2,3,2,266,250000,84,77,1
2,3,2,266,160000,84,77,1
2,3,2,266,207000,84,77,1
2,3,2,266,138000,84,77,1
2,3,2,168,220000,84,77,1
2,3,2,168,160000,84,77,1
2,1,2,168,200000,84,77,1
2,1,2,168,170000,84,77,1
2,3,2,270,220000,84,77,1
2,3,2,270,180000,84,77,1
2,3,2,270,220000,84,77,1
2,3,2,270,180000,84,77,1
2,3,2,270,220000,84,77,1
2,3,2,270,180000,84,77,1
2,2,2,160,196500,84,77,1
2,2,2,160,97300,84,77,1
2,3,2,223,169000,84,77,1
2,3,2,223,97000,84,77,1
2,2,2,211,200000,84,77,1
2,2,2,211,165000,84,77,1
2,2,2,24,130000,84,77,1
2,2,2,24,112000,84,77,1
2,3,2,168,152152,84,77,1
2,3,2,168,92144,84,77,1
2,3,2,168,152152,84,77,1
2,3,2,168,92144,84,77,1
2,3,2,266,259000,84,77,1
2,3,2,266,204000,84,77,1
2,3,2,28,150000,84,77,1
2,3,2,28,105000,84,77,1
2,2,2,264,178200,84,77,1
2,2,2,264,74800,84,77,1
2,3,2,250,263335,84,77,1
2,3,2,250,112924,84,77,1
2,2,2,211,80000,84,77,1
2,2,2,211,77000,84,77,1
2,3,2,276,245000,84,77,1
2,3,2,276,166600,84,77,1
2,3,2,276,210000,84,77,1
2,3,2,276,142800,84,77,1
2,3,2,266,304000,84,77,1
2,3,2,266,190000,84,77,1
2,2,2,241,300000,84,77,1
2,2,2,266,222000,84,77,1
2,2,2,266,148000,84,77,1
2,3,2,168,168000,84,77,1
2,3,2,168,96000,84,77,1
2,2,2,254,173000,84,77,1
2,2,2,254,117000,84,77,1
2,2,2,211,265000,84,77,1
2,2,2,211,192000,84,77,1
2,3,2,141,242000,84,77,1
2,3,2,141,173000,84,77,1
2,2,2,141,196900,84,77,1
2,2,2,141,185630,84,77,1
2,2,2,141,264200,84,77,1
2,2,2,141,143100,84,77,1
2,3,2,141,248700,84,77,1
2,3,2,141,136300,84,77,1
2,0,2,270,50666,77,72,1
2,0,2,270,30666,77,72,1
2,2,2,4,42000,55,51,1
2,2,2,4,36000,55,51,1
2,3,2,266,312200,84,77,1
2,3,2,266,175800,84,77,1
2,3,2,168,312200,84,77,1
2,3,2,168,175800,84,77,1
2,3,2,254,251000,84,77,1
2,3,2,254,177000,84,77,1
2,2,2,96,203280,84,77,1
2,2,2,96,173953,84,77,1
2,3,2,97,247100,84,77,1
2,3,2,97,175500,84,77,1
2,0,2,84,95000,84,77,1
2,0,2,84,84000,84,77,1
2,0,2,84,79400,84,77,1
2,0,2,84,55600,84,77,1
2,3,2,84,140000,84,77,1
2,3,2,84,80000,84,77,1
2,0,2,84,35000,31,29,1
2,0,2,84,35000,31,29,1
2,0,2,84,35000,31,29,1
2,0,2,84,35000,31,29,1
2,3,2,194,296300,84,77,1
2,3,2,194,166600,84,77,1
2,3,2,194,312200,84,77,1
2,3,2,194,175800,84,77,1
2,2,2,206,264200,84,77,1
2,2,2,206,143100,84,77,1
2,1,2,194,244900,84,77,1
2,1,2,194,163300,84,77,1
2,3,2,194,312200,84,77,1
2,3,2,194,175800,84,77,1
2,3,2,266,250600,84,77,1
2,3,2,266,135400,84,77,1
2,3,2,38,144900,84,77,1
2,3,2,38,97300,84,77,1
2,0,2,168,95000,84,77,1
2,0,2,168,84000,84,77,1
2,0,2,24,72750,84,77,1
2,0,2,24,56000,84,77,1
2,3,2,269,250200,84,77,1
2,3,2,269,117200,84,77,1
2,3,2,266,237500,84,77,1
2,3,2,266,184300,84,77,1
2,3,2,266,199700,12,11,1
2,3,2,266,108100,12,11,1
2,3,2,168,249000,84,77,1
2,3,2,168,173000,84,77,1
2,3,2,266,252000,84,77,1
2,3,2,266,168000,84,77,1
2,3,2,266,207000,84,77,1
2,3,2,266,138000,84,77,1
2,3,2,168,235700,84,77,1
2,3,2,168,167800,84,77,1
2,3,2,146,220000,84,77,1
2,3,2,146,96600,84,77,1
2,2,2,141,70666,84,77,0
2,2,2,141,26666,84,77,0
2,2,2,141,172000,84,77,1
2,2,2,141,75600,84,77,1
2,0,2,97,90000,84,77,1
2,0,2,97,70000,84,77,1
2,3,2,194,194000,84,77,1
2,3,2,194,206300,84,77,1
2,3,2,84,120750,84,77,1
2,3,2,84,92000,84,77,1
2,0,2,84,98461,12,11,1
2,0,2,84,60000,12,11,1
2,2,2,211,206100,84,77,1
2,2,2,211,114500,84,77,1
2,2,2,168,291000,84,77,0
2,2,2,168,193000,84,77,0
2,2,2,97,89500,12,11,1
2,2,2,97,71500,12,11,1
2,3,2,266,163000,84,77,1
2,3,2,266,77000,84,77,1
2,3,2,168,137000,84,77,1
2,3,2,168,60400,84,77,1
2,3,2,168,220000,84,77,1
2,3,2,168,96600,84,77,1
2,3,2,211,195500,84,77,1
2,3,2,211,113000,84,77,1
2,2,2,241,251600,84,77,1
2,2,2,241,114500,84,77,1
2,3,2,24,85000,84,77,1
2,3,2,24,85000,84,77,1
2,0,2,24,115000,84,77,1
2,0,2,24,70000,84,77,1
2,3,2,254,253000,84,77,1
2,3,2,254,160000,84,77,1
2,2,2,24,129570,84,77,1
2,2,2,24,94900,84,77,1
2,3,2,168,217311,84,77,1
2,3,2,168,144501,84,77,1
2,3,2,144,139360,84,77,1
2,3,2,144,86840,84,77,1
2,2,2,225,186800,84,77,1
2,2,2,225,108900,84,77,1
2,2,2,97,96750,84,77,1
2,2,2,97,72000,84,77,1
2,3,2,270,236872,84,77,1
2,3,2,270,148045,84,77,1
2,1,2,217,312686,84,77,1
2,1,2,217,195804,84,77,1
2,2,2,44,118100,84,77,1
2,2,2,44,53500,84,77,1
2,3,2,141,284280,84,77,1
2,3,2,141,142140,84,77,1
2,3,2,141,190000,84,77,1
2,3,2,141,147000,84,77,1
2,3,2,168,189400,84,77,1
2,3,2,194,204600,84,77,1
2,3,2,194,84500,84,77,1
2,3,2,194,224000,84,77,1
2,3,2,194,190000,84,77,1
2,0,2,4,101777,21,20,1
2,0,2,4,84111,21,20,1
2,3,2,4,117666,21,20,1
2,3,2,4,96888,21,20,1
2,3,2,4,117666,21,20,1
2,3,2,4,96888,21,20,1
2,2,2,99,147877,84,77,1
2,2,2,99,92423,84,77,1
2,0,2,84,140000,84,77,1
2,0,2,84,112000,84,77,1
2,0,2,84,96000,84,77,1
2,0,2,84,48000,84,77,1
2,0,2,84,46000,84,77,1
2,0,2,84,40000,84,77,1
2,2,2,266,176000,84,77,1
2,2,2,266,146307,84,77,1
2,3,2,168,276000,84,77,1
2,3,2,168,180000,84,77,1
2,3,2,168,276000,84,77,1
2,3,2,168,148000,84,77,1
2,3,2,241,286000,84,77,1
2,3,2,241,143000,84,77,1
2,2,2,266,128300,84,77,1
2,2,2,266,85500,84,77,1
2,3,2,168,247250,84,77,1
2,3,2,168,128000,84,77,1
2,3,2,168,299000,84,77,1
2,3,2,168,156000,84,77,1
2,3,2,266,180000,84,77,1
2,0,2,161,60000,84,77,1
2,0,2,161,56000,84,77,1
2,3,2,81,160000,84,77,1
2,3,2,81,118000,84,77,1
2,2,2,211,150000,84,77,1
2,2,2,211,120000,84,77,1
2,3,2,24,160000,84,77,1
2,3,2,24,130000,84,77,1
2,3,2,266,59070,65,61,1
2,3,2,266,42600,65,61,1
2,0,2,84,109000,84,77,1
2,0,2,84,82000,84,77,1
2,3,2,94,135000,84,77,1
2,3,2,94,105000,84,77,1
2,3,2,161,198072,84,77,1
2,3,2,161,141480,84,77,1
2,3,2,24,187800,84,77,1
2,3,2,24,125200,84,77,1
2,3,2,119,116100,84,77,1
2,3,2,119,69700,84,77,1
2,2,2,168,168084,84,77,1
2,2,2,168,120060,84,77,1
2,3,2,265,198072,84,77,1
2,3,2,265,141480,84,77,1
2,0,2,246,46000,84,77,1
2,0,2,246,40000,84,77,1
2,3,2,24,144600,84,77,1
2,3,2,24,96400,84,77,1
2,1,2,266,220900,84,77,1
2,1,2,266,122200,84,77,1
2,2,2,266,228000,84,77,1
2,2,2,266,129000,84,77,1
2,0,2,168,185123,84,77,1
2,0,2,168,123419,84,77,1
2,2,2,38,320000,84,77,1
2,2,2,38,250000,84,77,1
2,3,2,81,180000,84,77,1
2,3,2,81,100000,84,77,1
2,3,2,141,225300,84,77,1
2,3,2,141,132000,84,77,1
2,3,2,241,235200,84,77,0
2,3,2,241,136100,84,77,0
2,3,2,35,260000,84,77,0
2,3,2,35,150400,84,77,0
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,3,2,266,233000,84,77,1
2,3,2,266,137000,84,77,1
2,3,2,194,220000,84,77,1
2,3,2,194,180000,84,77,1
2,3,2,194,170000,84,77,1
2,3,2,194,160000,84,77,1
2,3,2,194,215050,84,77,1
2,3,2,194,156400,84,77,1
2,3,2,141,215000,84,77,1
2,3,2,141,190000,84,77,1
2,2,2,254,212800,84,77,0
2,2,2,254,136000,84,77,0
2,0,2,84,145000,84,77,1
2,0,2,84,116000,84,77,1
2,3,2,276,268750,31,29,1
2,3,2,276,200000,31,29,1
2,2,2,266,175000,84,77,1
2,2,2,266,148800,84,77,1
2,3,2,266,207000,84,77,1
2,3,2,266,176000,84,77,1
2,3,2,266,215050,84,77,1
2,3,2,266,156400,84,77,1
2,2,2,4,100000,84,77,1
2,2,2,4,80000,84,77,1
2,3,2,4,275000,84,77,1
2,3,2,4,190000,84,77,1
2,2,2,139,75000,31,29,1
2,2,2,139,50000,31,29,1
2,3,2,241,230000,84,77,1
2,3,2,241,162900,84,77,1
2,3,2,168,265000,84,77,1
2,3,2,168,200000,84,77,1
2,3,2,0,185000,84,77,1
2,3,2,0,165000,84,77,1
2,3,2,266,194688,84,77,1
2,3,2,266,118976,84,77,1
2,2,2,141,184800,84,77,1
2,2,2,141,123200,84,77,1
2,3,2,141,205000,84,77,1
2,3,2,141,165000,84,77,1
2,2,2,141,165000,84,77,1
2,2,2,141,135000,84,77,1
2,3,2,141,225300,84,77,1
2,3,2,141,132000,84,77,1
2,3,2,141,225300,84,77,1
2,3,2,141,132000,84,77,1
2,3,2,141,100000,4,5,1
2,0,2,111,38750,31,29,1
2,0,2,111,32500,31,29,1
2,2,2,211,56250,31,29,1
2,2,2,211,46250,31,29,1
2,3,2,26,264000,84,77,1
2,3,2,26,243000,84,77,1
2,3,2,266,310000,84,77,1
2,3,2,168,200000,84,77,1
2,3,2,168,150000,84,77,1
2,2,2,84,201000,84,77,1
2,2,2,84,134000,84,77,1
2,3,2,84,145850,84,77,1
2,3,2,84,125000,84,77,1
2,0,2,84,125800,84,77,1
2,0,2,84,105000,84,77,1
2,3,2,84,100000,84,77,1
2,3,2,84,90000,84,77,1
2,0,2,84,50000,84,77,1
2,0,2,84,45000,84,77,1
2,0,2,84,92222,30,28,1
2,0,2,84,83333,30,28,1
2,0,2,84,71500,84,77,1
2,0,2,84,62500,84,77,1
2,3,2,168,237500,84,77,1
2,3,2,168,147000,84,77,1
2,3,2,168,265000,84,77,1
2,3,2,168,185000,84,77,1
2,3,2,175,265000,84,77,1
2,3,2,175,185000,84,77,1
2,2,2,38,320000,84,77,1
2,2,2,38,250000,84,77,1
2,3,2,94,157000,84,77,1
2,3,2,94,111000,84,77,1
2,3,2,273,130000,12,11,1
2,3,2,273,120000,12,11,1
2,3,2,81,180000,84,77,1
2,3,2,81,100000,84,77,1
2,3,2,81,180000,84,77,1
2,3,2,81,100000,84,77,1
2,3,2,97,288000,84,77,1
2,3,2,97,192000,84,77,1
2,3,2,97,235200,84,77,1
2,3,2,97,156800,84,77,1
2,3,2,97,245000,84,77,1
2,3,2,97,190000,84,77,1
2,2,2,97,150280,84,77,1
2,2,2,97,74880,84,77,1
2,3,2,97,187200,84,77,1
2,3,2,97,93600,84,77,1
2,3,2,194,207750,84,77,1
2,3,2,194,151200,84,77,1
2,2,2,194,190000,84,77,1
2,2,2,194,155000,84,77,1
2,3,2,276,265000,84,77,1
2,3,2,276,200000,84,77,1
2,3,2,194,240000,84,77,1
2,3,2,194,180000,84,77,1
2,2,2,254,202550,84,77,1
2,2,2,254,163950,84,77,1
2,2,2,266,65449,84,77,1
2,2,2,266,65449,84,77,1
2,1,2,168,290000,84,77,1
2,1,2,168,220000,84,77,1
2,3,2,266,233000,84,77,1
2,3,2,266,137000,84,77,1
2,3,2,269,280000,84,77,1
2,3,2,269,220000,84,77,1
2,2,2,266,245000,84,77,1
2,3,2,24,120000,84,77,1
2,3,2,24,90000,84,77,1
2,3,2,266,245000,84,77,1
2,3,2,266,166600,84,77,1
2,3,2,211,174915,84,77,1
2,3,2,211,114800,84,77,1
2,3,2,24,155000,60,56,1
2,3,2,24,115000,60,56,1
2,3,2,266,235200,84,77,1
2,3,2,266,156800,84,77,1
2,3,2,266,235200,84,77,1
2,3,2,266,156800,84,77,1
2,3,2,264,187900,12,11,1
2,3,2,264,150300,12,11,1
2,2,2,249,285000,84,77,1
2,2,2,249,205000,84,77,1
2,3,2,81,102000,12,11,1
2,3,2,81,74000,12,11,1
2,2,2,168,128544,84,77,1
2,2,2,168,74984,84,77,1
2,3,2,266,235200,84,77,1
2,3,2,266,156800,84,77,1
2,3,2,266,235200,84,77,1
2,3,2,266,156800,84,77,1
2,3,2,161,130000,84,77,1
2,3,2,161,110000,84,77,1
2,0,2,56,130000,84,77,1
2,0,2,56,95000,84,77,1
2,3,2,266,217000,84,77,1
2,3,2,266,240000,84,77,1
2,3,2,266,220000,84,77,1
2,3,2,262,299000,84,77,0
2,3,2,262,199000,84,77,0
2,3,2,262,226900,84,77,1
2,3,2,262,151300,84,77,1
2,3,2,141,293800,84,77,1
2,3,2,141,165500,84,77,1
2,2,2,141,121000,84,77,1
2,2,2,141,77000,84,77,1
2,3,2,13,158500,84,77,1
2,3,2,13,129700,84,77,1
2,2,2,253,264200,84,77,1
2,2,2,253,143100,84,77,1
2,3,2,266,284000,84,77,1
2,3,2,266,189000,84,77,1
2,2,2,168,264200,84,77,1
2,2,2,168,143100,84,77,1
2,3,2,87,125000,84,77,1
2,3,2,87,105000,84,77,1
2,0,2,84,109700,84,77,1
2,0,2,84,57798,84,77,1
2,0,2,84,78000,3,3,1
2,0,2,84,62400,3,3,1
2,3,2,211,138000,84,77,1
2,3,2,211,92000,84,77,1
2,2,2,84,105700,84,77,1
2,2,2,84,78800,84,77,1
2,2,2,110,132784,12,11,1
2,2,2,110,84981,12,11,1
2,2,2,115,80826,58,54,1
2,2,2,115,50893,58,54,1
2,2,2,144,85000,84,77,1
2,2,2,144,68000,84,77,1
2,3,2,112,75000,31,29,1
2,3,2,112,52500,31,29,1
2,2,2,254,251000,84,77,1
2,2,2,254,177000,84,77,1
2,2,2,169,329600,84,77,1
2,2,2,169,190700,84,77,1
2,3,2,269,257000,84,77,1
2,3,2,269,171000,84,77,1
2,2,2,97,120000,12,11,1
2,2,2,97,105000,12,11,1
2,3,2,97,140000,12,11,1
2,3,2,97,120000,12,11,1
2,2,2,97,49333,77,72,1
2,2,2,97,29333,77,72,1
2,2,2,97,285900,84,77,1
2,2,2,97,164200,84,77,1
2,3,2,168,264200,84,77,1
2,3,2,168,143100,84,77,1
2,3,2,168,293800,84,77,1
2,3,2,168,165500,84,77,1
2,2,2,266,183600,84,77,1
2,2,2,266,121900,84,77,1
2,3,2,168,250600,84,77,1
2,3,2,168,135400,84,77,1
2,2,2,264,158200,84,77,1
2,2,2,264,62100,84,77,1
2,3,2,161,78000,88,80,1
2,3,2,161,72000,88,80,1
2,0,2,266,183600,84,77,1
2,0,2,266,121900,84,77,1
2,3,2,253,251000,84,77,1
2,3,2,253,170200,84,77,1
2,0,2,161,110240,84,77,1
2,0,2,161,39500,84,77,1
2,3,2,266,294000,84,77,1
2,3,2,266,137600,84,77,1
2,3,2,219,178200,84,77,1
2,3,2,219,74800,84,77,1
2,3,2,266,178200,84,77,1
2,3,2,266,74800,84,77,1
2,3,2,266,155000,84,77,1
2,3,2,266,103685,84,77,1
2,2,2,252,56453,88,80,1
2,2,2,252,43582,88,80,1
2,2,2,168,264200,84,77,1
2,2,2,168,143100,84,77,1
2,2,2,168,150000,84,77,1
2,2,2,168,101083,84,77,1
2,2,2,266,128000,84,77,1
2,2,2,266,83028,84,77,1
2,3,2,168,158000,84,77,1
2,3,2,168,140000,84,77,1
2,3,2,28,115000,84,77,1
2,3,2,28,90000,84,77,1
2,3,2,161,139513,58,54,1
2,3,2,161,97658,58,54,1
2,3,2,24,162000,84,77,1
2,3,2,24,102000,84,77,1
2,2,2,266,208800,84,77,1
2,2,2,266,98300,84,77,1
2,2,2,38,155000,84,77,1
2,2,2,38,140000,84,77,1
2,2,2,211,181100,84,77,1
2,2,2,211,110900,84,77,1
2,2,2,127,92700,84,77,1
2,2,2,127,74100,84,77,1
2,3,2,112,234000,84,77,0
2,3,2,112,156000,84,77,0
2,3,2,241,238650,84,77,1
2,3,2,241,144660,84,77,1
2,2,2,65,172000,84,77,1
2,2,2,65,75600,84,77,1
2,2,2,97,64752,31,29,1
2,2,2,97,62205,31,29,1
2,2,2,97,143800,84,77,1
2,2,2,97,95900,84,77,1
2,2,2,97,163700,84,77,1
2,2,2,97,109100,84,77,1
2,2,2,97,43750,31,29,1
2,2,2,97,43750,31,29,1
2,0,2,97,119200,84,77,1
2,0,2,97,86600,84,77,1
2,2,2,76,172000,84,77,1
2,2,2,76,75600,84,77,1
2,3,2,141,132000,84,77,1
2,3,2,141,90000,84,77,1
2,3,2,90,92560,84,77,1
2,3,2,90,92560,84,77,1
2,0,2,84,172000,84,77,1
2,0,2,84,75600,84,77,1
2,3,2,81,69200,84,77,1
2,3,2,81,69200,84,77,1
2,3,2,29,156390,84,77,1
2,3,2,29,69930,84,77,1
2,2,2,211,130000,84,77,1
2,2,2,211,90000,84,77,1
2,3,2,24,137500,84,77,1
2,3,2,24,65625,84,77,1
2,2,2,161,123000,84,77,1
2,2,2,161,54000,84,77,1
2,3,2,28,170000,84,77,1
2,3,2,28,170000,84,77,1
2,3,2,266,202400,84,77,1
2,3,2,266,165600,84,77,1
2,2,2,266,186160,84,77,1
2,2,2,266,104000,84,77,1
2,3,2,168,176520,84,77,1
2,3,2,168,105070,84,77,1
2,2,2,38,80000,84,77,1
2,2,2,38,55000,84,77,1
2,2,2,84,143700,84,77,1
2,2,2,84,68400,84,77,1
2,3,2,84,133250,12,11,1
2,3,2,84,88830,12,11,1
2,3,2,254,253000,84,77,1
2,3,2,254,160000,84,77,1
2,2,2,141,160440,84,77,1
2,2,2,141,87120,84,77,1
2,3,2,141,230589,84,77,1
2,3,2,141,100917,84,77,1
2,2,2,97,117400,84,77,1
2,2,2,97,92500,84,77,1
2,3,2,97,115200,12,11,1
2,3,2,97,76800,12,11,1
2,2,2,120,203000,84,77,1
2,2,2,120,143000,84,77,1
2,3,2,94,156170,88,80,1
2,3,2,94,95060,88,80,1
2,3,2,94,187415,84,77,1
2,3,2,94,114080,84,77,1
2,3,2,94,217311,84,77,1
2,3,2,94,144501,84,77,1
2,3,2,133,124200,84,77,1
2,3,2,133,69000,84,77,1
2,2,2,38,213400,31,29,1
2,2,2,38,135500,31,29,1
2,3,2,105,288400,84,77,1
2,3,2,105,144200,84,77,1
2,3,2,35,220000,84,77,1
2,2,2,244,140000,84,77,1
2,2,2,244,120000,84,77,1
2,2,2,161,115000,84,77,1
2,2,2,161,77000,84,77,1
2,3,2,267,215000,12,11,1
2,3,2,267,98076,12,11,1
2,3,2,269,276000,84,77,1
2,3,2,269,180000,84,77,1
2,3,2,254,253000,84,77,1
2,3,2,254,160000,84,77,1
2,0,2,254,253000,84,77,1
2,0,2,254,160000,84,77,1
2,3,2,168,276000,84,77,1
2,3,2,168,180000,84,77,1
2,3,2,266,180000,84,77,1
2,3,2,266,115100,84,77,1
2,3,2,266,76700,84,77,1
2,2,2,211,139360,84,77,1
2,2,2,211,86840,84,77,1
2,3,2,266,180000,84,77,1
2,0,2,194,219100,84,77,1
2,0,2,194,118500,84,77,1
2,2,2,211,76000,84,77,1
2,2,2,211,76000,84,77,1
2,3,2,24,170760,84,77,1
2,3,2,24,113840,84,77,1
2,3,2,141,317690,84,77,1
2,3,2,141,189100,84,77,1
2,3,2,141,157650,84,77,1
2,3,2,141,129000,84,77,1
2,3,2,117,213480,84,77,1
2,3,2,117,142320,84,77,1
2,3,2,84,164000,84,77,1
2,3,2,84,133000,84,77,1
2,3,2,84,164000,84,77,1
2,3,2,84,133000,84,77,1
2,3,2,84,164000,84,77,1
2,3,2,84,133000,84,77,1
2,3,2,90,172080,84,77,1
2,3,2,90,114720,84,77,1
2,2,2,168,117500,84,77,1
2,2,2,168,65000,84,77,1
2,3,2,24,163680,84,77,1
2,3,2,24,109120,84,77,1
2,3,2,97,220600,84,77,1
2,3,2,97,131290,84,77,1
2,2,2,97,227700,84,77,1
2,2,2,97,165600,84,77,1
2,3,2,264,249600,84,77,1
2,3,2,264,166400,84,77,1
2,2,2,168,46666,50,47,1
2,2,2,168,46666,50,47,1
2,0,2,266,35000,50,47,1
2,0,2,266,35000,50,47,1
2,3,2,24,170300,84,77,1
2,3,2,24,73900,84,77,1
2,2,2,211,135000,84,77,1
2,2,2,211,92000,84,77,1
2,3,2,266,146000,84,77,1
2,3,2,266,78900,84,77,1
2,2,2,266,333000,84,77,1
2,2,2,266,189000,84,77,1
2,0,3,161,55405,84,77,1
2,0,3,161,32591,84,77,1
2,2,2,168,221100,84,77,1
2,2,2,168,114700,84,77,1
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,3,2,35,260000,84,77,0
2,3,2,35,150400,84,77,0
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,2,2,141,212800,84,77,0
2,2,2,141,125500,84,77,0
2,3,2,141,126500,84,77,1
2,3,2,141,78000,84,77,1
2,2,2,4,165000,84,77,1
2,2,2,4,110000,84,77,1
2,3,2,97,288000,84,77,1
2,3,2,97,192000,84,77,1
2,3,2,211,219000,84,77,1
2,3,2,211,142000,84,77,1
2,3,2,266,285200,84,77,1
2,3,2,266,163000,84,77,1
2,3,2,194,208000,84,77,1
2,3,2,194,158000,84,77,1
2,3,2,84,202500,84,77,1
2,3,2,84,107000,84,77,1
2,3,2,253,255000,84,77,1
2,3,2,253,157000,84,77,1
2,2,2,168,300000,84,77,1
2,2,2,168,189000,84,77,1
2,2,2,168,165600,84,77,0
2,2,2,168,74100,84,77,0
2,3,2,240,130000,84,77,1
2,3,2,240,110000,84,77,1
2,2,2,65,183500,84,77,1
2,2,2,65,115500,84,77,1
2,3,2,168,236925,84,77,1
2,3,2,168,153075,84,77,1
2,3,2,168,300000,84,77,1
2,3,2,168,110000,84,77,1
2,2,2,168,300000,84,77,1
2,2,2,168,110000,84,77,1
2,3,2,254,190000,84,77,1
2,3,2,254,150000,84,77,1
2,2,2,211,166694,84,77,1
2,3,2,194,296000,84,77,1
2,3,2,194,207900,84,77,1
2,3,2,211,218900,84,77,1
2,3,2,211,157590,84,77,1
2,1,2,97,260000,84,77,1
2,1,2,97,235000,84,77,1
2,3,2,97,239800,84,77,1
2,3,2,97,191240,84,77,1
2,3,2,97,41333,77,72,1
2,3,2,97,41333,77,72,1
2,2,2,97,20000,77,72,1
2,2,2,97,20000,77,72,1
2,3,2,84,162900,84,77,1
2,3,2,84,117725,84,77,1
2,0,2,84,115000,84,77,1
2,0,2,84,85000,84,77,1
2,2,2,81,133750,84,77,1
2,2,2,81,85600,84,77,1
2,3,2,141,280000,84,77,1
2,3,2,141,200000,84,77,1
2,3,2,141,280000,84,77,1
2,3,2,141,200000,84,77,1
2,3,2,141,280000,84,77,1
2,3,2,141,200000,84,77,1
2,3,2,141,280000,84,77,1
2,3,2,141,200000,84,77,1
2,2,2,141,180000,84,77,1
2,2,2,141,140000,84,77,1
2,3,2,141,200000,84,77,1
2,3,2,141,180000,84,77,1
2,3,2,141,179000,84,77,1
2,3,2,141,112000,84,77,1
2,3,2,26,202500,84,77,1
2,3,2,26,162500,84,77,1
2,3,2,264,138500,12,11,1
2,3,2,264,115400,12,11,1
2,2,2,211,84132,84,77,1
2,2,2,211,56088,84,77,1
2,3,2,254,207000,84,77,1
2,3,2,254,149800,84,77,1
2,3,2,266,223500,84,77,1
2,3,2,266,94200,84,77,1
2,2,2,266,200000,84,77,1
2,2,2,266,135000,84,77,1
2,3,2,266,245000,12,11,1
2,3,2,266,221000,12,11,1
2,2,2,211,80000,84,77,1
2,2,2,211,67590,84,77,1
2,1,2,266,174800,84,77,1
2,1,2,266,174800,84,77,1
2,3,2,266,194688,84,77,1
2,3,2,266,118976,84,77,1
2,3,2,168,180000,84,77,1
2,3,2,168,142000,84,77,1
2,3,2,266,185000,84,77,1
2,3,2,266,170000,84,77,1
